name,iso_a3,currency_code,local_price,dollar_ex,GDP_dollar,GDP_local,date
Colombia,COL,COP,11900,2874.07,6577.287,19411356.58,01 07 2018
Colombia,COL,COP,11900,3191.5,6923.64,20468748.98,01 01 2019
Colombia,COL,COP,11900,3227,6923.64,20468748.98,09 07 2019
Colombia,COL,COP,11900,3287.625,6540.141,21460744,14 01 2020
Colombia,COL,COP,11900,3617.01,6540.141,21460744,01 07 2020
Colombia,COL,COP,12950,3460.5,5363.072,19807305.68,01 01 2021
Colombia,COL,COP,12950,3842.11,5363.072,19807305.68,01 07 2021
Colombia,COL,COP,12950,3941.995,6239.274,23361365.87,01 01 2022
Colombia,COL,COP,14950,4295.1,6239.274,23361365.87,01 07 2022
Colombia,COL,COP,18900,4545.55,6664.269,28364423.94,01 01 2023
Colombia,COL,COP,18900,3882.915,6664.269,28364423.94,01 07 2023
Costa Rica,CRI,CRC,1130,433.55,4227.819,1684992.065,01 05 2004
Costa Rica,CRI,CRC,1130,475.3,4483.59,1963026.314,01 06 2005
Costa Rica,CRI,CRC,1130,509.535,4756.337,2271994.957,01 05 2006
Costa Rica,CRI,CRC,1130,509.535,5309.271,2714244.847,01 01 2007
Costa Rica,CRI,CRC,1130,518.625,5309.271,2714244.847,01 06 2007
Costa Rica,CRI,CRC,1800,551.02,6194.045,3199955.073,01 06 2008
Costa Rica,CRI,CRC,2000,582.57,6993.896,3680436.753,01 07 2009
Costa Rica,CRI,CRC,2050,582.57,6879.266,3943794.728,01 01 2010
Costa Rica,CRI,CRC,2000,522.115,6879.266,3943794.728,01 07 2010
Costa Rica,CRI,CRC,2050,504.305,8268.859,4348350.682,01 07 2011
Costa Rica,CRI,CRC,2050,509.54,9270.571,4687846.106,01 01 2012
Costa Rica,CRI,CRC,2200,500.83,10107.452,5083072.758,01 01 2013
Costa Rica,CRI,CRC,2150,498.675,10107.452,5083072.758,01 07 2013
Costa Rica,CRI,CRC,2150,501.92,10764.529,5379816.093,01 01 2014
Costa Rica,CRI,CRC,2150,537.3,10764.529,5379816.093,01 07 2014
Costa Rica,CRI,CRC,2150,536.09,10853.638,5842596.561,01 01 2015
Costa Rica,CRI,CRC,2150,533.3,10853.638,5842596.561,01 07 2015
Costa Rica,CRI,CRC,2150,535.25,11635.197,6219817.693,01 01 2016
Costa Rica,CRI,CRC,2250,546.39,11635.197,6219817.693,01 07 2016
Costa Rica,CRI,CRC,2250,554.33,11986.918,6529710.506,01 01 2017
Costa Rica,CRI,CRC,2290,572.495,11986.918,6529710.506,01 07 2017
Costa Rica,CRI,CRC,2290,568.53,12185.259,6915180.148,01 01 2018
Costa Rica,CRI,CRC,2290,567.8,12185.259,6915180.148,01 07 2018
Costa Rica,CRI,CRC,2290,606.975,12428.924,7170945.547,01 01 2019
Costa Rica,CRI,CRC,2290,581.935,12428.924,7170945.547,09 07 2019
Costa Rica,CRI,CRC,2350,569.965,12691.126,7454064.392,14 01 2020
Costa Rica,CRI,CRC,2350,581.825,12691.126,7454064.392,01 07 2020
Costa Rica,CRI,CRC,2350,613.77,12163.927,7116292.837,01 01 2021
Costa Rica,CRI,CRC,2370,617.74,12163.927,7116292.837,01 07 2021
Costa Rica,CRI,CRC,2650,642.585,12472.833,7743748.079,01 01 2022
Costa Rica,CRI,CRC,2650,678.105,12472.833,7743748.079,01 07 2022
Costa Rica,CRI,CRC,2800,564.07,13077.23,8463768.322,01 01 2023
Costa Rica,CRI,CRC,2950,544.875,13077.23,8463768.322,01 07 2023
Croatia,HRV,HRK,21,6.31275,13556.318,12004.364,01 07 2018
Croatia,HRV,HRK,21,6.47885,15009.085,12703.523,01 01 2019
Croatia,HRV,HRK,22,6.5981,15009.085,12703.523,09 07 2019
Croatia,HRV,HRK,22,6.6965,15089.097,13477.245,14 01 2020
Croatia,HRV,HRK,22,6.6272,15089.097,13477.245,01 07 2020
Croatia,HRV,HRK,23,6.23875,14224.015,12463.192,01 01 2021
Croatia,HRV,HRK,24,6.39805,14224.015,12463.192,01 07 2021
Croatia,HRV,HRK,23.67,6.715,17759.916,15005.929,01 01 2022
Croatia,HRV,HRK,27,7.32845,17759.916,15005.929,01 07 2022
Croatia,HRV,EUR,4.09,0.90699,18427.262,17485.21,01 07 2023
Czech Republic,CZE,CZK,54.37,39.1,6333.862,218956.85,01 04 2000
Czech Republic,CZE,CZK,56,39,6015.067,232172.237,01 04 2001
Czech Republic,CZE,CZK,56.28,34,6627.103,252064.034,01 04 2002
Czech Republic,CZE,CZK,56.57,28.9,8056.318,263791.196,01 04 2003
Czech Republic,CZE,CZK,56.42,26.5,9823.287,277008.656,01 05 2004
Czech Republic,CZE,CZK,56.42,24.5409,11751.897,302020.814,01 06 2005
Czech Republic,CZE,CZK,62,23.8375,13446.938,322153.908,01 01 2006
Czech Republic,CZE,CZK,59.05,22.1078,13446.938,322153.908,01 05 2006
Czech Republic,CZE,CZK,52.1,21.50115,15284.674,345366.499,01 01 2007
Czech Republic,CZE,CZK,52.9,21.11675,15284.674,345366.499,01 06 2007
Czech Republic,CZE,CZK,66.08,14.49795,18527.743,376384.367,01 06 2008
Czech Republic,CZE,CZK,67.92,18.66155,22925.748,390862.908,01 07 2009
Czech Republic,CZE,CZK,67.64,18.21005,19908.146,379282.784,01 01 2010
Czech Republic,CZE,CZK,67.64,19.7476,19908.146,379282.784,01 07 2010
Czech Republic,CZE,CZK,69.32,17.0219,19983.577,381651.349,01 07 2011
Czech Republic,CZE,CZK,70.22,20.36535,21890.781,387377.439,01 01 2012
Czech Republic,CZE,CZK,70.33,21.048,21890.781,387377.439,01 07 2012
Czech Republic,CZE,CZK,70.33,18.89495,19880.902,389218.353,01 01 2013
Czech Republic,CZE,CZK,70.45,20.1828,19880.902,389218.353,01 07 2013
Czech Republic,CZE,CZK,70.45,20.2838,20129.622,393948.436,01 01 2014
Czech Republic,CZE,CZK,70.45,20.3877,20129.622,393948.436,01 07 2014
Czech Republic,CZE,CZK,70.45,24.13325,19915.381,413393.53,01 01 2015
Czech Republic,CZE,CZK,70,24.70225,19915.381,413393.53,01 07 2015
Czech Republic,CZE,CZK,75,25.1442,17842.868,438912.251,01 01 2016
Czech Republic,CZE,CZK,75,24.54655,17842.868,438912.251,01 07 2016
Czech Republic,CZE,CZK,75,25.81175,18597.213,454514.341,01 01 2017
Czech Republic,CZE,CZK,75,22.8561,18597.213,454514.341,01 07 2017
Czech Republic,CZE,CZK,79,20.747,20666.666,483110.876,01 01 2018
Czech Republic,CZE,CZK,75,22.06475,20666.666,483110.876,01 07 2018
Czech Republic,CZE,CZK,85,22.31165,23468.355,509965.405,01 01 2019
Czech Republic,CZE,CZK,85,22.7993,23468.355,509965.405,09 07 2019
Czech Republic,CZE,CZK,85,22.63095,23713.889,543812.842,14 01 2020
Czech Republic,CZE,CZK,89,23.4134,23713.889,543812.842,01 07 2020
Czech Republic,CZE,CZK,89,21.5909,23001.306,533866.053,01 01 2021
Czech Republic,CZE,CZK,89,21.80065,23001.306,533866.053,01 07 2021
Czech Republic,CZE,CZK,89,21.6802,26331.255,570813.333,01 01 2022
Czech Republic,CZE,CZK,95,23.92,26331.255,570813.333,01 07 2022
Czech Republic,CZE,CZK,99,21.94565,27612.934,644955.308,01 01 2023
Czech Republic,CZE,CZK,105,21.6516,27612.934,644955.308,01 07 2023
Denmark,DNK,DKK,24.75,8.04,33492.354,233650.703,01 04 2000
Denmark,DNK,DKK,24.75,8.46,30798.717,248950.473,01 04 2001
Denmark,DNK,DKK,24.75,8.38,30806.607,256397.765,01 04 2002
Denmark,DNK,DKK,27.75,6.78,33275.556,262701.007,01 04 2003
Denmark,DNK,DKK,27.75,6.22,40512.045,266880.121,01 05 2004
Denmark,DNK,DKK,27.75,6.0647,46571.283,279011.197,01 06 2005
Denmark,DNK,DKK,27.75,6.1769,48872.095,293081.556,01 01 2006
Denmark,DNK,DKK,27.75,5.81825,48872.095,293081.556,01 05 2006
Denmark,DNK,DKK,27.75,5.75305,52121.249,309953.516,01 01 2007
Denmark,DNK,DKK,27.75,5.4603,52121.249,309953.516,01 06 2007
Denmark,DNK,DKK,28,4.7044,58641.193,319225.112,01 06 2008
Denmark,DNK,DKK,29.5,5.3375,64531.119,328988.086,01 07 2009
Denmark,DNK,DKK,30.94,5.16195,58286.537,312466.354,01 01 2010
Denmark,DNK,DKK,28.5,5.81365,58286.537,312466.354,01 07 2010
Denmark,DNK,DKK,28.5,5.19845,58177.162,327192.723,01 07 2011
Denmark,DNK,DKK,31.5,5.86135,61864.093,332130.472,01 01 2012
Denmark,DNK,DKK,28.5,6.1356,61864.093,332130.472,01 07 2012
Denmark,DNK,DKK,28.5,5.49795,58623.414,339574.692,01 01 2013
Denmark,DNK,DKK,28.5,5.8006,58623.414,339574.692,01 07 2013
Denmark,DNK,DKK,28.5,5.5014,61325.575,344423.546,01 01 2014
Denmark,DNK,DKK,28.5,5.5388,61325.575,344423.546,01 07 2014
Denmark,DNK,DKK,34.5,6.4174,62729.499,352067.223,01 01 2015
Denmark,DNK,DKK,34.59,6.81105,62729.499,352067.223,01 07 2015
Denmark,DNK,DKK,30,6.9405,53478.495,359798.329,01 01 2016
Denmark,DNK,DKK,30,6.75715,53478.495,359798.329,01 07 2016
Denmark,DNK,DKK,30,7.10125,54862.848,369321.237,01 01 2017
Denmark,DNK,DKK,30,6.51255,54862.848,369321.237,01 07 2017
Denmark,DNK,DKK,30,6.0827,57772.553,381466.015,01 01 2018
Denmark,DNK,DKK,30,6.3591,57772.553,381466.015,01 07 2018
Denmark,DNK,DKK,30,6.51545,61724.492,389766.64,01 01 2019
Denmark,DNK,DKK,30,6.6593,61724.492,389766.64,09 07 2019
Denmark,DNK,DKK,30,6.71935,59678.596,398023.21,14 01 2020
Denmark,DNK,DKK,30,6.54935,59678.596,398023.21,01 07 2020
Denmark,DNK,DKK,30,6.12065,61005.841,399109.495,01 01 2021
Denmark,DNK,DKK,30,6.3239,61005.841,399109.495,01 07 2021
Denmark,DNK,DKK,32,6.6373,68202.07,428794.127,01 01 2022
Denmark,DNK,DKK,37,6.8401,66516.079,475244.368,01 01 2023
Denmark,DNK,DKK,38.2,6.7593,66516.079,475244.368,01 07 2023
Egypt,EGY,EGP,8,5.92,1355.278,5982.044,01 04 2003
Egypt,EGY,EGP,10,6.19,1252.404,6455.752,01 05 2004
Egypt,EGY,EGP,9,5.8,1195.597,7363.365,01 06 2005
Egypt,EGY,EGP,9.25,5.74,1331.362,8008.765,01 01 2006
Egypt,EGY,EGP,9.5,5.77075,1331.362,8008.765,01 05 2006
Egypt,EGY,EGP,9.09,5.7,1563.739,8995.797,01 01 2007
Egypt,EGY,EGP,9.54,5.69025,1563.739,8995.797,01 06 2007
Egypt,EGY,EGP,13,5.3125,1862.164,10640.477,01 06 2008
Egypt,EGY,EGP,13,5.58475,2271.232,12521.23,01 07 2009
Egypt,EGY,EGP,13,5.465,2578.884,14250.299,01 01 2010
Egypt,EGY,EGP,13,5.699,2578.884,14250.299,01 07 2010
Egypt,EGY,EGP,14.09,5.962,2922.796,16120.846,01 07 2011
Egypt,EGY,EGP,15.5,6.037,3077.343,17909.048,01 01 2012
Egypt,EGY,EGP,16,6.0665,3077.343,17909.048,01 07 2012
Egypt,EGY,EGP,16,6.68575,3569.482,21443.636,01 01 2013
Egypt,EGY,EGP,16.75,7.00915,3569.482,21443.636,01 07 2013
Egypt,EGY,EGP,16.93,6.961,3583.854,23150.118,01 01 2014
Egypt,EGY,EGP,16.93,7.15005,3583.854,23150.118,01 07 2014
Egypt,EGY,EGP,16.93,7.35005,3705.465,25829.493,01 01 2015
Egypt,EGY,EGP,16.93,7.83005,3705.465,25829.493,01 07 2015
Egypt,EGY,EGP,16.93,7.83005,3933.927,28951.685,01 01 2016
Egypt,EGY,EGP,23,8.87995,3933.927,28951.685,01 07 2016
Egypt,EGY,EGP,27.49,18.77,3862.011,31471.429,01 01 2017
Egypt,EGY,EGP,31.37,17.885,3862.011,31471.429,01 07 2017
Egypt,EGY,EGP,34.21,17.7,2592.707,38402.311,01 01 2018
Egypt,EGY,EGP,31.37,17.905,2592.707,38402.311,01 07 2018
Egypt,EGY,EGP,40,17.91,2710.158,48055.613,01 01 2019
Egypt,EGY,EGP,42,16.615,2710.158,48055.613,09 07 2019
Egypt,EGY,EGP,42,15.88,3214.301,56582.406,14 01 2020
Egypt,EGY,EGP,42,15.95,3214.301,56582.406,01 07 2020
Egypt,EGY,EGP,42.5,15.64,3802.438,61159.046,01 01 2021
Egypt,EGY,EGP,42.5,15.67,3802.438,61159.046,01 07 2021
Egypt,EGY,EGP,42.5,15.71,4145.939,65260.529,01 01 2022
Egypt,EGY,EGP,46,18.945,4145.939,65260.529,01 07 2022
Egypt,EGY,EGP,55,29.845,4563.298,75305.832,01 01 2023
Egypt,EGY,EGP,81,30.925,4563.298,75305.832,01 07 2023
Estonia,EST,EUR,2.2,0.697520315,14696.814,11071.256,01 07 2011
Estonia,EST,EUR,2.04,0.788239467,17484.728,12563.482,01 01 2012
Estonia,EST,EUR,2.04,0.824844311,17484.728,12563.482,01 07 2012
Estonia,EST,EUR,2.7,0.736946829,17414.24,13545.589,01 01 2013
Estonia,EST,EUR,2.75,0.777756173,17414.24,13545.589,01 07 2013
Estonia,EST,EUR,2.8,0.737218475,19056.283,14348.126,01 01 2014
Estonia,EST,EUR,2.9,0.742748914,19056.283,14348.126,01 07 2014
Estonia,EST,EUR,2.9,0.863073404,20253.974,15241.809,01 01 2015
Estonia,EST,EUR,2.95,0.912700224,20253.974,15241.809,01 07 2015
Estonia,EST,EUR,3,0.930232558,17403.806,15684.4,01 01 2016
Estonia,EST,EUR,3.1,0.908306463,17403.806,15684.4,01 07 2016
Estonia,EST,EUR,3.1,0.955246692,18290.293,16528.404,01 01 2017
Estonia,EST,EUR,3.15,0.875695083,18290.293,16528.404,01 07 2017
Estonia,EST,EUR,3.15,0.816826629,20430.567,18091.635,01 01 2018
Estonia,EST,EUR,3.15,0.853205921,20430.567,18091.635,01 07 2018
Estonia,EST,EUR,3.2,0.872486149,23176.358,19616.211,01 01 2019
Estonia,EST,EUR,3.2,0.892339267,23176.358,19616.211,09 07 2019
Estonia,EST,EUR,3.2,0.899159286,23427.074,20924.54,14 01 2020
Estonia,EST,EUR,3.2,0.879623521,23427.074,20924.54,01 07 2020
Estonia,EST,EUR,3.2,0.823011399,23576.356,20657.785,01 01 2021
Estonia,EST,EUR,3.2,0.850159405,23576.356,20657.785,01 07 2021
Estonia,EST,EUR,3.4,0.89206066,27962.284,23626.241,01 01 2022
Estonia,EST,EUR,3.4,0.97585,27962.284,23626.241,01 07 2022
Estonia,EST,EUR,3.8,0.9195,28631.096,27167.397,01 01 2023
Estonia,EST,EUR,4.45,0.90699,28631.096,27167.397,01 07 2023
Euro area,EUZ,EUR,2.56,1.075268817,23703.53215,22218.5603,01 04 2000
Euro area,EUZ,EUR,2.57,1.136363636,21530.84206,23301.24712,01 04 2001
Euro area,EUZ,EUR,2.67,1.123595506,21423.26827,23919.62427,01 04 2002
Euro area,EUZ,EUR,2.71,0.909090909,23232.28509,24586.89139,01 04 2003
Euro area,EUZ,EUR,2.74,0.833333333,28431.69682,25141.27791,01 05 2004
Euro area,EUZ,EUR,2.92,0.814929509,32385.15305,26046.94703,01 06 2005
Euro area,EUZ,EUR,2.91,0.82815735,33336.29231,26780.91218,01 01 2006
Euro area,EUZ,EUR,2.939573529,0.780365992,33336.29231,26780.91218,01 05 2006
Euro area,EUZ,EUR,2.94,0.771813376,35191.06152,28025.82476,01 01 2007
Euro area,EUZ,EUR,3.057482443,0.733756466,35191.06152,28025.82476,01 06 2007
Euro area,EUZ,EUR,3.36856,0.630497147,40138.97832,29284.85549,01 06 2008
Euro area,EUZ,EUR,3.31,0.716897269,43798.36113,29782.76396,01 07 2009
Euro area,EUZ,EUR,3.36,0.693649638,39506.59753,28355.35588,01 01 2010
Euro area,EUZ,EUR,3.380031071,0.78015291,39506.59753,28355.35588,01 07 2010
Euro area,EUZ,EUR,3.437660401,0.697520315,38579.01989,29076.75665,01 07 2011
Euro area,EUZ,EUR,3.49245637,0.788239467,41323.29027,29692.45369,01 01 2012
Euro area,EUZ,EUR,3.583482241,0.824844311,41323.29027,29692.45369,01 07 2012
Euro area,EUZ,EUR,3.594849572,0.736946829,38212.33124,29723.28691,01 01 2013
Euro area,EUZ,EUR,3.623870489,0.777756173,38212.33124,29723.28691,01 07 2013
Euro area,EUZ,EUR,3.657962724,0.737218475,39787.93724,29957.6942,01 01 2014
Euro area,EUZ,EUR,3.67923829,0.742748914,39787.93724,29957.6942,01 07 2014
Euro area,EUZ,EUR,3.68,0.863073404,40503.3269,30480.1409,01 01 2015
Euro area,EUZ,EUR,3.7,0.912700224,40503.3269,30480.1409,01 07 2015
Euro area,EUZ,EUR,3.72,0.930232558,34710.42173,31281.20736,01 01 2016
Euro area,EUZ,EUR,3.82,0.908306463,34710.42173,31281.20736,01 07 2016
Euro area,EUZ,EUR,3.88,0.955246692,35483.92012,32065.7839,01 01 2017
Euro area,EUZ,EUR,3.91,0.875695083,35483.92012,32065.7839,01 07 2017
Euro area,EUZ,EUR,3.95,0.816826629,37495.93691,33203.3262,01 01 2018
Euro area,EUZ,EUR,4.04,0.853205921,37495.93691,33203.3262,01 07 2018
Euro area,EUZ,EUR,4.05,0.872486149,40447.93339,34234.6731,01 01 2019
Euro area,EUZ,EUR,4.08,0.892339267,40447.93339,34234.6731,09 07 2019
Euro area,EUZ,EUR,4.12,0.899159286,39499.87785,35280.41196,14 01 2020
Euro area,EUZ,EUR,4.21,0.879623521,39499.87785,35280.41196,01 07 2020
Euro area,EUZ,EUR,4.25,0.823011399,38408.71075,33654.0171,01 01 2021
Euro area,EUZ,EUR,4.29,0.850159405,38408.71075,33654.0171,01 07 2021
Euro area,EUZ,EUR,4.42,0.89206066,42839.21838,36196.24474,01 01 2022
Euro area,EUZ,EUR,4.65,0.97585,42839.21838,36196.24474,01 07 2022
Euro area,EUZ,EUR,4.81,0.9195,40906.7035,38815.43669,01 01 2023
Euro area,EUZ,EUR,5.28,0.90699,40906.7035,38815.43669,01 07 2023
Finland,FIN,EUR,3.75,0.697520315,46647.002,35157.538,01 07 2011
Finland,FIN,EUR,3.75,0.788239467,51263.574,36834.946,01 01 2012
Finland,FIN,EUR,3.75,0.824844311,51263.574,36834.946,01 07 2012
Finland,FIN,EUR,3.75,0.736946829,47850.555,37220.341,01 01 2013
Finland,FIN,EUR,4.1,0.777756173,47850.555,37220.341,01 07 2013
Finland,FIN,EUR,4.1,0.737218475,50006.019,37651.239,01 01 2014
Finland,FIN,EUR,4.1,0.742748914,50006.019,37651.239,01 07 2014
Finland,FIN,EUR,4.1,0.863073404,50434.791,37953.908,01 01 2015
Finland,FIN,EUR,4.1,0.912700224,50434.791,37953.908,01 07 2015
Finland,FIN,EUR,4.1,0.930232558,42867.09,38632.044,01 01 2016
Finland,FIN,EUR,4.6,0.908306463,42867.09,38632.044,01 07 2016
Finland,FIN,EUR,4.55,0.955246692,43865.756,39640.202,01 01 2017
Finland,FIN,EUR,4.56,0.875695083,43865.756,39640.202,01 07 2017
Finland,FIN,EUR,4.56,0.816826629,46437.211,41120.986,01 01 2018
Finland,FIN,EUR,4.62,0.853205921,46437.211,41120.986,01 07 2018
Finland,FIN,EUR,4.62,0.872486149,50032.02,42346.544,01 01 2019
Finland,FIN,EUR,4.75,0.892339267,50032.02,42346.544,09 07 2019
Finland,FIN,EUR,4.83,0.899159286,48667.723,43468.924,14 01 2020
Finland,FIN,EUR,4.88,0.879623521,48667.723,43468.924,01 07 2020
Finland,FIN,EUR,4.87,0.823011399,49168.162,43081.524,01 01 2021
Finland,FIN,EUR,4.89,0.850159405,49168.162,43081.524,01 07 2021
Finland,FIN,EUR,4.95,0.89206066,53595.186,45284.31,01 01 2022
Finland,FIN,EUR,5.25,0.97585,53595.186,45284.31,01 07 2022
Finland,FIN,EUR,5.35,0.9195,50655.133,48065.504,01 01 2023
Finland,FIN,EUR,5.95,0.90699,50655.133,48065.504,01 07 2023
France,FRA,EUR,3.5,0.697520315,42178.577,31789.716,01 07 2011
France,FRA,EUR,3.6,0.788239467,45419.973,32636.083,01 01 2012
France,FRA,EUR,3.6,0.824844311,45419.973,32636.083,01 07 2012
France,FRA,EUR,3.6,0.736946829,42372.071,32958.927,01 01 2013
France,FRA,EUR,3.9,0.777756173,42372.071,32958.927,01 07 2013
France,FRA,EUR,3.8,0.737218475,44144.617,33237.99,01 01 2014
France,FRA,EUR,3.9,0.742748914,44144.617,33237.99,01 07 2014
France,FRA,EUR,3.9,0.863073404,44616.455,33575.411,01 01 2015
France,FRA,EUR,4.1,0.912700224,44616.455,33575.411,01 07 2015
France,FRA,EUR,4.1,0.930232558,37937.861,34189.797,01 01 2016
France,FRA,EUR,4.1,0.908306463,37937.861,34189.797,01 07 2016
France,FRA,EUR,4.1,0.955246692,38348.507,34654.426,01 01 2017
France,FRA,EUR,4.1,0.875695083,38348.507,34654.426,01 07 2017
France,FRA,EUR,4.2,0.816826629,40134.128,35539.493,01 01 2018
France,FRA,EUR,4.2,0.853205921,40134.128,35539.493,01 07 2018
France,FRA,EUR,4.2,0.872486149,43060.59,36446.004,01 01 2019
France,FRA,EUR,4.2,0.892339267,43060.59,36446.004,09 07 2019
France,FRA,EUR,4.2,0.899159286,41924.837,37446.329,14 01 2020
France,FRA,EUR,4.2,0.879623521,41924.837,37446.329,01 07 2020
France,FRA,EUR,4.2,0.823011399,40385.395,35385.996,01 01 2021
France,FRA,EUR,4.3,0.850159405,40385.395,35385.996,01 07 2021
France,FRA,EUR,4.35,0.89206066,45185.845,38178.986,01 01 2022
France,FRA,EUR,4.7,0.97585,45185.845,38178.986,01 07 2022
France,FRA,EUR,5,0.9195,42409.045,40240.979,01 01 2023
France,FRA,EUR,5.3,0.90699,42409.045,40240.979,01 07 2023
Germany,DEU,EUR,3.4,0.697520315,42379.71,31941.309,01 07 2011
Germany,DEU,EUR,3.53,0.788239467,46697.376,33553.949,01 01 2012
Germany,DEU,EUR,3.64,0.824844311,46697.376,33553.949,01 07 2012
Germany,DEU,EUR,3.64,0.736946829,43883.393,34134.502,01 01 2013
Germany,DEU,EUR,3.64,0.777756173,43883.393,34134.502,01 07 2013
Germany,DEU,EUR,3.67,0.737218475,46299.371,34860.377,01 01 2014
Germany,DEU,EUR,3.67,0.742748914,46299.371,34860.377,01 07 2014
Germany,DEU,EUR,3.67,0.863073404,48035.802,36148.586,01 01 2015
Germany,DEU,EUR,3.59,0.912700224,48035.802,36148.586,01 07 2015
Germany,DEU,EUR,3.59,0.930232558,41107.222,37046.042,01 01 2016
Germany,DEU,EUR,3.79,0.908306463,41107.222,37046.042,01 07 2016
Germany,DEU,EUR,3.79,0.955246692,42124.196,38066.406,01 01 2017
Germany,DEU,EUR,3.9,0.875695083,42124.196,38066.406,01 07 2017
Germany,DEU,EUR,3.9,0.816826629,44636.833,39526.719,01 01 2018
Germany,DEU,EUR,4.12,0.853205921,44636.833,39526.719,01 07 2018
Germany,DEU,EUR,4.12,0.872486149,47961.036,40593.686,01 01 2019
Germany,DEU,EUR,4.14,0.892339267,47961.036,40593.686,09 07 2019
Germany,DEU,EUR,4.14,0.899159286,46798.83,41799.67,14 01 2020
Germany,DEU,EUR,4.45,0.879623521,46798.83,41799.67,01 07 2020
Germany,DEU,EUR,4.46,0.823011399,46735.314,40949.844,01 01 2021
Germany,DEU,EUR,4.45,0.850159405,46735.314,40949.844,01 07 2021
Germany,DEU,EUR,4.46,0.89206066,51237.643,43292.346,01 01 2022
Germany,DEU,EUR,4.58,0.97585,51237.643,43292.346,01 07 2022
Germany,DEU,EUR,4.76,0.9195,48636.03,46149.623,01 01 2023
Germany,DEU,EUR,5.34,0.90699,48636.03,46149.623,01 07 2023
Greece,GRC,EUR,3.26,0.697520315,26743.4,20156.325,01 07 2011
Greece,GRC,EUR,3.3,0.788239467,25437.01,18277.518,01 01 2012
Greece,GRC,EUR,2.683,0.824844311,25437.01,18277.518,01 07 2012
Greece,GRC,EUR,3.3,0.736946829,21845.045,16992.071,01 01 2013
Greece,GRC,EUR,2.6,0.777756173,21845.045,16992.071,01 07 2013
Greece,GRC,EUR,3.05,0.737218475,21712.016,16347.718,01 01 2014
Greece,GRC,EUR,3.05,0.742748914,21712.016,16347.718,01 07 2014
Greece,GRC,EUR,3.05,0.863073404,21554.224,16220.292,01 01 2015
Greece,GRC,EUR,3.05,0.912700224,21554.224,16220.292,01 07 2015
Greece,GRC,EUR,3.35,0.930232558,18023.869,16243.204,01 01 2016
Greece,GRC,EUR,3.35,0.908306463,18023.869,16243.204,01 07 2016
Greece,GRC,EUR,3.35,0.955246692,17906.285,16181.387,01 01 2017
Greece,GRC,EUR,3.35,0.875695083,17906.285,16181.387,01 07 2017
Greece,GRC,EUR,3.35,0.816826629,18552.181,16428.29,01 01 2018
Greece,GRC,EUR,3.35,0.853205921,18552.181,16428.29,01 07 2018
Greece,GRC,EUR,3.35,0.872486149,19750.743,16716.809,01 01 2019
Greece,GRC,EUR,3.3,0.892339267,19750.743,16716.809,09 07 2019
Greece,GRC,EUR,3.3,0.899159286,19140.988,17096.304,14 01 2020
Greece,GRC,EUR,3.3,0.879623521,19140.988,17096.304,01 07 2020
Greece,GRC,EUR,3.3,0.823011399,17611.847,15431.637,01 01 2021
Greece,GRC,EUR,3.3,0.850159405,17611.847,15431.637,01 07 2021
Greece,GRC,EUR,3.4,0.89206066,20135.275,17012.947,01 01 2022
Greece,GRC,EUR,4,0.97585,20135.275,17012.947,01 07 2022
Greece,GRC,EUR,4.55,0.9195,20615.206,19561.301,01 01 2023
Greece,GRC,EUR,4.7,0.90699,20615.206,19561.301,01 07 2023
Guatemala,GTM,GTQ,25,7.4871,4233.007,31116.613,01 07 2018
Guatemala,GTM,GTQ,25,7.7283,4247.463,31936.142,01 01 2019
Guatemala,GTM,GTQ,25,7.6802,4247.463,31936.142,09 07 2019
Guatemala,GTM,GTQ,25,7.7063,4379.802,33717.026,14 01 2020
Guatemala,GTM,GTQ,25,7.693,4379.802,33717.026,01 07 2020
Guatemala,GTM,GTQ,25,7.8009,4318.636,33347.563,01 01 2021
Guatemala,GTM,GTQ,26,7.7448,4318.636,33347.563,01 07 2021
Guatemala,GTM,GTQ,26,7.6898,4743.082,36689.981,01 01 2022
Guatemala,GTM,GTQ,26,7.7279,4743.082,36689.981,01 07 2022
Guatemala,GTM,GTQ,27,7.8438,5004.742,38777.642,01 01 2023
Guatemala,GTM,GTQ,29,7.8689,5004.742,38777.642,01 07 2023
Honduras,HND,HNL,85,23.9926,2451.936,57588.828,01 07 2018
Honduras,HND,HNL,85,24.3391,2506.62,59915.056,01 01 2019
Honduras,HND,HNL,86,24.4834,2506.62,59915.056,09 07 2019
Honduras,HND,HNL,87,24.6548,2568.062,62937.107,14 01 2020
Honduras,HND,HNL,87,24.6907,2568.062,62937.107,01 07 2020
Honduras,HND,HNL,87,24.103,2380.029,58915.112,01 01 2021
Honduras,HND,HNL,87,23.744,2380.029,58915.112,01 07 2021
Honduras,HND,HNL,89,24.61415,2796.449,67631.472,01 01 2022
Honduras,HND,HNL,89,24.615,2796.449,67631.472,01 07 2022
Honduras,HND,HNL,100,24.7,3061.969,75437.051,01 01 2023
Honduras,HND,HNL,102,24.62,3061.969,75437.051,01 07 2023
Hong Kong,HKG,HKD,10.2,7.79,24969.005,193736.592,01 04 2000
Hong Kong,HKG,HKD,10.7,7.8,25574.491,199284.959,01 04 2001
Hong Kong,HKG,HKD,11.2,8,25166.902,196297.639,01 04 2002
Hong Kong,HKG,HKD,11.5,7.8,24731.081,192890.065,01 04 2003
Hong Kong,HKG,HKD,12,7.79,23856.482,185782.354,01 05 2004
